Archive Id Code,Artefact Code,Box Number,YEAR yyyy,MONTH mm,DAY dd,HOUR,MIN,Continent,Country,State,City,Place/Center,Location,Subject,Tagged Persons,Event,Description,Credit,Photograper,Comments,HAT Selection,Team Selection,Final Selection,Determined
1973_PHT_0062_01,PHT4_AL_411_044.TIF,1973_PHT_BOX_01,1973,02,00,,,Asia,India,Tamil Nadu,Chennai,Mylapore,Rajeswari Kalyana Mandapam,,Sister Kasthuri,Lalaji birth centenary celebration,Sister Kasthuri singing.,,,,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1973_PHT_0035_01,PHT4_AL_411_045.TIF,1973_PHT_BOX_01,1973,02,00,,,Asia,India,Tamil Nadu,Chennai,Mylapore,Rajeswari Kalyana Mandapam,,Abhyasis,Lalaji birth centenary celebration,Photo of some abhyasis at Gayathri.,,,,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1973_PHT_0036_01,PHT4_AL_411_046.TIF,1973_PHT_BOX_01,1973,02,00,,,Asia,India,Tamil Nadu,Chennai,Mylapore,Rajeswari Kalyana Mandapam,Babuji,C A Rajagopalachari,Lalaji birth centenary celebration,Babuji with abhyasis.,,,,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1973_PHT_0037_01,PHT4_AL_411_047.TIF,1973_PHT_BOX_01,1973,02,00,,,Asia,India,Tamil Nadu,Chennai,Mylapore,Rajeswari Kalyana Mandapam,Babuji,C A Rajagopalachari,Lalaji birth centenary celebration,Babuji with C.A.Rajagopalachari and one abhyasi giving a talk.,,,,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1973_PHT_0038_01,PHT4_AL_411_048.TIF,1973_PHT_BOX_01,1973,02,00,,,Asia,India,Tamil Nadu,Chennai,Mylapore,Rajeswari Kalyana Mandapam,Babuji,"C A Rajagopalachari, Chariji, Sulochana, Toni Bernardi, Fausto Russo",Lalaji birth centenary celebration,"Babuji with Chariji,Sulochana, C.A.Rajagopalachari, Toni Bernardi, Fausto Russo",,,,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1973_PHT_0031_01,PHT4_AL_411_049.TIF,1973_PHT_BOX_01,1973,02,00,,,Asia,India,Tamil Nadu,Chennai,Mylapore,Rajeswari Kalyana Mandapam,Babuji,Abhyasis,Lalaji birth centenary celebration,Babuji with abhyasis.,,,,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1973_PHT_0032_01,PHT4_AL_411_050.TIF,1973_PHT_BOX_01,1973,02,00,,,Asia,India,Tamil Nadu,Chennai,Mylapore,Rajeswari Kalyana Mandapam,,C.S.Ramakrishnan,Lalaji birth centenary celebration,C.S.Ramakrishnan and others,,,,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1980_PHT_0070_01,PHT4_AL_411_051.TIF,1980_PHT_BOX_01,1980,00,00,,,Europe,Germany,,Munich,Munich,Simulein Platz,Babuji,Others,,Babuji with Munich abhyasis Simulein Platz.,,,,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1974_PHT_0041_01,PHT4_AL_411_052.TIF,1974_PHT_BOX_01,1974,00,00,,,Asia,India,Uttar Pradesh,Shahjahanpur,Shahjahanpur,Babuji's house,,Others,,Overseas abhyasis at Babuji's house.,,,,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1972_PHT_0020_01,PHT4_AL_411_053.TIF,1972_PHT_BOX_01,1972,00,00,,,Asia,India,Uttar Pradesh,Shahjahanpur,Shahjahanpur,Babuji's house,Babuji,Others,,Babuji with some abhyasis at His house.,,OX GPG - MONTPELLIER 002,,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1968_PHT_0013_01,PHT4_AL_411_054.TIF,1968_PHT_BOX_01,1968,12,26,,,Asia,India,Tamil Nadu,Trichy,,Kattur Kothari Sugars,Babuji,"Mr.Kanitkar, G M Kattur Kothari Sugars and others",,"Babuji with GM, Mr.Kanitkar and others at Kattur Kothari Sugars.",,,,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1973_PHT_0066_01,PHT4_AL_411_058.TIF,1973_PHT_BOX_01,1973,00,00,,,Asia,India,Tamil Nadu,,,,CA Rajagopalachari,Others,,C.A.Rajagopalachari with some people at a temple place.,,,,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1968_PHT_0039_01,PHT4_AL_411_060.TIF,1968_PHT_BOX_01,1968,00,00,,,Asia,India,,,,,Babuji,"Chariji, C.A.Rajagopalachari, Dr K.C.Varadachari and others.",,"Babuji with Chariji, C.A.Rajagopalachari, Dr K.C.Varadachari and others.",,,,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1969_PHT_0017_01,PHT4_AL_411_061.TIF,1969_PHT_BOX_01,1969,00,00,,,Asia,India,Andhra Pradesh,Cuddapah,Cuddapah,Cuddapah,Babuji,Others,,Babuji with some abhyasis.,,,,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1973_PHT_0005_01,PHT4_AL_411_062.TIF,1973_PHT_BOX_01,1973,00,00,,,Asia,India,Andhra Pradesh,Hyderabad,Hyderabad,Hyderabad,Babuji,Meda Ramaiah and others.,Kuch Bhavan,Babuji with some abhyasis.,,"Sreedhar's Andhra Pradesh Press Photo Service, HYD.",,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1973_PHT_0007_01,PHT4_AL_411_063.TIF,1973_PHT_BOX_01,1973,00,00,,,Asia,India,Andhra Pradesh,Hyderabad,Cuddapah,Cuddapah,Babuji,Meda Ramaiah and others.,Kuch Bhavan,Babuji reading a Message in a mike.,"SRCM, Cuddapah Centre",,,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1973_PHT_0008_01,PHT4_AL_411_066.TIF,1973_PHT_BOX_01,1973,00,00,,,Asia,India,Andhra Pradesh,Hyderabad,Hyderabad,Hyderabad,Babuji,Meda Ramaiah and others.,Kuch Bhavan,C.A.Rajagopalachari with some abhyasis in a meditation hall.,,,,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1977_PHT_0089_01,PHT4_AL_411_067.TIF,1977_PHT_BOX_01,1977,00,00,,,Asia,India,Tamil Nadu,Madurai,,,Babuji,CA Rajagopalachari and others.,,Babuji with C.A.Rajagopalachari and others.,,,,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1977_PHT_0090_01,PHT4_AL_411_068.TIF,1977_PHT_BOX_01,1977,00,00,,,Asia,India,Tamil Nadu,Madurai,,,Babuji,Others,,Babuji with some abhyasis.,,,,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1969_PHT_0001_01,PHT4_AL_411_069.TIF,1969_PHT_BOX_01,1969,00,00,,,Asia,India,,,,,Babuji,CA Rajagopalachari and others.,,C.A.Rajagopalachariji garlanding Babuji.,,,,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1977_PHT_0038_01,PHT4_AL_411_070.TIF,1977_PHT_BOX_01,1977,05,01,,,Asia,India,Tamil Nadu,Madurai,,High School,Babuji,"Chariji, C.A.Rajagopalachari and others.",Babuji's 78th Birthday celebration,Babuji seated on the stage with C.A.Rajagopalachariji sitting beside Him.,,,,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1977_PHT_0057_01,PHT4_AL_411_071.TIF,1977_PHT_BOX_01,1977,00,00,,,Asia,India,Tamil Nadu,Madurai,Madurai,Madurai,Babuji,Chariji and others,Babuji's 78th Birthday celebration,Chariji giving a talk in the presence of Babuji.,,,,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1969_PHT_0041_01,PHT4_AL_411_072.TIF,1969_PHT_BOX_01,1969,00,00,,,Asia,India,,,,,Babuji,Abhyasis,,Babuji talking with abhyasis.,,,,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1969_PHT_0018_01,PHT4_AL_411_073.TIF,1969_PHT_BOX_01,1969,00,00,,,Asia,India,Uttar Pradesh,Shahjahanpur,Shahjahanpur,Babuji's house,Babuji,Others,,Babuji with some people at His house.,,,,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1970_PHT_0010_01,PHT4_AL_411_075.TIF,1970_PHT_BOX_01,1970,00,00,,,Asia,India,,,,,Babuji,Ishwar Sahaiji & other Abhyasi,,Babuji with some abhyasis.,,,,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1968_PHT_0003_01,PHT4_AL_411_076.TIF,1968_PHT_BOX_01,1968,00,00,,,Asia,India,Tamilnadu,Trichy,,Kattur Kothari Sugar Factory,Babuji,"Mr. Kanitkar ,G M Kattur Kothari Sugars",Visit to Kattur Kothari Sugars,Babuji standing with Mr. Kanitkar ( General Manager of Kattur Kothari Sugars) and others. ,,,,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1967_PHT_0018_01,PHT4_AL_411_077.TIF,1967_PHT_BOX_01,1967,00,00,,,Asia,India,,,,,Babuji,Abhyasis,,Babuji holding kalash alongwith other abhyasis.,,,,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1910_PHT_0001_01,PHT4_AL_411_078.TIF,1950_PHT_BOX_01,1910,00,00,,,Asia,India,,,,,Babuji,Others,,Young Babuji with his father and brother.,,,,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1973_PHT_0059_01,PHT4_AL_412_001.TIF,1973_PHT_BOX_01,1973,02,24,,,Asia,India,Tamil Nadu,Chennai,Mylapore,Rajeshwari Kalyana Mandapam,Babuji,Abhyasis,Birthday Centenary of Lalaji,Babuji  in conversation with abhyasis.,,,,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1973_PHT_0060_01,PHT4_AL_412_002.TIF,1973_PHT_BOX_01,1973,02,24,,,Asia,India,Tamil Nadu,Chennai,Madras,Gayathri,Babuji,"Chariji, CA Rajagopalachari and Abhyasis",Birthday Centenary of Lalaji,CA Rajagopalachari taking with abhyasis.,,,,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1973_PHT_0033_01,PHT4_AL_412_003.TIF,1973_PHT_BOX_01,1973,02,24,,,Asia,India,Tamil Nadu,Chennai,,,Sahaj Marg Centre in 1973,,Overseas center in 1973,World Map showing Overseas Centres of Sahaj Marg,,,,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1973_PHT_0034_01,PHT4_AL_412_004.TIF,1973_PHT_BOX_01,1973,02,24,,,Asia,India,Tamil Nadu,Chennai,Mylapore,Rajeshwari Kalyana Mandapam,Babuji,Abhyasis,Babuji's visit to Madras for the Birth Centenary Celebrations of Lalaji Maharaj,Abhyasis meditating (Satsangh),,,Approx.,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1973_PHT_0025_01,PHT4_AL_412_005.TIF,1973_PHT_BOX_01,1973,02,24,,,Asia,India,Tamil Nadu,Chennai,Mylapore,Rajeshwari Kalyana Mandapam,Babuji,"CA Rajagopalachari, Sulochana and abhyasis",Babuji's visit to Madras for the Birth Centenary Celebrations of Lalaji Maharaj,Babuji and others standing  on the dias with Sulochana and other sisters reciting/singing.,,,Approx.,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1973_PHT_0026_01,PHT4_AL_412_006.TIF,1973_PHT_BOX_01,1973,02,24,,,Asia,India,Tamil Nadu,Chennai,Mylapore,Rajeshwari Kalyana Mandapam,Babuji,Abhyasis,Babuji's visit to Madras for the Birth Centenary Celebrations of Lalaji Maharaj,Babuji seated on the stage with some proceedings going on.,,,Approx.,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1973_PHT_0047_01,PHT4_AL_412_007.TIF,1973_PHT_BOX_01,1973,02,25,,,Asia,India,Tamil Nadu,Chennai,Mylapore,Rajeshwari Kalyana Mandapam,Babuji,CA Rajagopalachari and abhyasis,Babuji's visit to Madras for the Birth Centenary Celebrations of Lalaji Maharaj,CA Rajagopalachari giving a talk; with Babuji and others on the stage.,,,Approx.,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1973_PHT_0048_01,PHT4_AL_412_008.TIF,1973_PHT_BOX_01,1973,02,25,,,Asia,India,Tamil Nadu,Chennai,Mylapore,Rajeshwari Kalyana Mandapam,Babuji,"Chariji, CA Rajagopalachari and Abhyasis",Babuji's visit to Madras for the Birth Centenary Celebrations of Lalaji Maharaj,Babuji talking with abhyasis.,,,,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1973_PHT_0029_01,PHT4_AL_412_009.TIF,1973_PHT_BOX_01,1973,02,24,,,Asia,India,Tamil Nadu,Chennai,Mylapore,Rajeshwari Kalyana Mandapam,Chariji,Abhyasis,Babuji's visit to Madras for the Birth Centenary Celebrations of Lalaji Maharaj,Chariji at the Utsav Book stall.,,,,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1973_PHT_0030_01,PHT4_AL_412_010.TIF,1973_PHT_BOX_01,1973,02,24,,,Asia,India,Tamil Nadu,Chennai,Mylapore,Rajeshwari Kalyana Mandapam,Babuji,CA Rajagopalachari and abhyasis,Babuji's visit to Madras for the Birth Centenary Celebrations of Lalaji Maharaj,Babuji entering the utsav site with CA Rajagopalachari.,,,Approx.,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1973_PHT_0027_01,PHT4_AL_412_011.TIF,1973_PHT_BOX_01,1973,02,24,,,Asia,India,Tamil Nadu,Chennai,Mylapore,Rajeshwari Kalyana Mandapam,Babuji,Abhyasis,Babuji's visit to Madras for the Birth Centenary Celebrations of Lalaji Maharaj,Babuji giving a sitting to abhyasis.,,,,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1973_PHT_0028_01,PHT4_AL_412_012.TIF,1973_PHT_BOX_01,1973,02,24,,,Asia,India,Tamil Nadu,Chennai,Mylapore,Rajeshwari Kalyana Mandapam,Babuji,CA Rajagopalachari and abhyasis,Babuji's visit to Madras for the Birth Centenary Celebrations of Lalaji Maharaj,Babuji entering the utsav site with CA Rajagopalachari.,,,,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1973_PHT_0023_01,PHT4_AL_412_013.TIF,1973_PHT_BOX_01,1973,02,24,,,Asia,India,Tamil Nadu,Chennai,Madras,Gayathri,Babuji,"Chariji, CA Rajagopalachari, Sulochana and Abhyasis",Babuji's visit to Madras for the Birth Centenary Celebrations of Lalaji Maharaj,Babuji talking with abhyasis.,,,,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1973_PHT_0024_01,PHT4_AL_412_014.TIF,1973_PHT_BOX_01,1973,02,24,,,Asia,India,Tamil Nadu,Chennai,Madras,Gayathri,Babuji,"Chariji, CA Rajagopalachari and Abhyasis",Babuji's visit to Madras for the Birth Centenary Celebrations of Lalaji Maharaj,CA Rajagopalachari taking with abhyasis.,,,,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1973_PHT_0039_01,PHT4_AL_412_015.TIF,1973_PHT_BOX_01,1973,02,24,,,Asia,India,Tamil Nadu,Chennai,Madras,Gayathri,,"Chariji, CA Rajagopalachari, Sulochana and Abhyasis",Babuji's visit to Madras for the Birth Centenary Celebrations of Lalaji Maharaj,CA Rajagopalachari taking with abhyasis.,,,,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1973_PHT_0040_01,PHT4_AL_412_016.TIF,1973_PHT_BOX_01,1973,02,24,,,Asia,India,Tamil Nadu,Chennai,Madras,Gayathri,,"Chariji, CA Rajagopalachari, Sulochana, Birthe and Abhyasis",Babuji's visit to Madras for the Birth Centenary Celebrations of Lalaji Maharaj,CA Rajagopalachari taking with abhyasis.,,,,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1969_PHT_0019_01,PHT4_AL_412_017.TIF,1969_PHT_BOX_01,1969,00,00,,,Asia,India,,,,,Babuji,Abhyasis,,Babuji welcomed by abhyasis.,,"Sreedhar's Andhra Pradesh Press Photo Service, Hyderabad.",,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1969_PHT_0020_01,PHT4_AL_412_018.TIF,1969_PHT_BOX_01,1969,00,00,,,Asia,India,,,,,Babuji,"Chariji, Sis Kasthuri and others.",,Chariji giving a talk in the presence of Babuji.,,,,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1968_PHT_0020_01,PHT4_AL_412_019.TIF,1968_PHT_BOX_01,1968,12,24,,,Asia,India,Tamil Nadu,Chennai,,Bharat Heavy Electricals Limited,Babuji,"Dr KC Varadachari, Suresh Chandra and others.",Babuji's visit to Bharat Heavy Electricals Limited,Babuji at a Public conference with Dr KC Varadachari.,,,,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1960_PHT_0014_01,PHT4_AL_412_020.TIF,1960_PHT_BOX_01,1960,00,00,,,Asia,India,Uttar Pradesh,Shahjahanpur,Shahjahanpur,Babuji's house,Chariji,Abhyasis,,Group photo of Chariji and other abhyasis at Babuji's house.,,,,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1960_PHT_0013_01,PHT4_AL_412_021.TIF,1960_PHT_BOX_01,1960,00,00,,,Asia,India,Uttar Pradesh,Shahjahanpur,Shahjahanpur,Babuji's house,Babuji,Abhyasis,,Babuji sitting with abhyasis.,,,,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1969_PHT_0046_01,PHT4_AL_412_022.TIF,1969_PHT_BOX_01,1969,00,00,,,Asia,India,,,,,Kasthuri,Abhyasis,,Group photo of Sis Kasthuri and other sister abhyasis.,,,,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1968_PHT_0018_01,PHT4_AL_412_023.TIF,1968_PHT_BOX_01,1968,12,24,,,Asia,India,Tamil Nadu,Chennai,,Bharat Heavy Electricals Limited,Babuji,Dr KC Varadachari,,Babuji smiling with Dr KC Varadachari.,,,,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1968_PHT_0001_01,PHT4_AL_412_024.TIF,1968_PHT_BOX_01,1968,0,0,,,Asia,India,,,,,,Dr KC Varadachari,,Dr KC Varadachari and 3 others gentlemen at a Conference. In the presence of Babuji and CA Rajagopalachari (not on the picture),,,,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1981_PHT_0049_01,PHT4_AL_412_026.TIF,1981_PHT_BOX_01,1981,02,10,,,Asia,India,Tamil Nadu,Chennai,Gayathri,,Chariji,"Mr James H Gilligan, First Secretary, British High Commission and others",Visit of Mr James H Gilligan to ITPT,Chariji with some abhyasis.,,,,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1960_PHT_0007_02,PHT4_AL_412_028.TIF,1960_PHT_BOX_01,1960,00,00,,,Asia,India,Uttar Pradesh,Shahjahanpur,,,Babuji,"Justice Chaturvedi,C.A.Rajagopalachari,Kasturi,J.R.Doraiswamy",,Group photo of abhyasis with Babuji at Babuji's house.,,,,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1968_PHT_0028_01,PHT4_AL_412_029.TIF,1968_PHT_BOX_01,1968,12,24,,,Asia,India,Tamil Nadu,Chennai,,Bharat Heavy Electricals Limited,Babuji,"BHEL, Chief Designs engineer Mr RamPrashad",,Babuji entering the hall at BHEL and being welcomed by Chief Designs engineer Mr RamPrashad.,,,,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1968_PHT_0029_01,PHT4_AL_412_030.TIF,1968_PHT_BOX_01,1968,12,24,,,Asia,India,Tamil Nadu,Chennai,,Divine Life Society,Babuji,Prof. Radhakrishnan,Visit to Divine Life Society,Prof. Radhakrishnan addresses the meeting organised by the Divine Life Society at Golden Rock  in Babuji's presence.,,,,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1968_PHT_0008_01,PHT4_AL_412_031.TIF,1968_PHT_BOX_01,1968,00,00,,,Asia,India,,,,,Babuji,,,Babuji with some abhyasis.,,,,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1969_PHT_0014_01,PHT4_AL_412_032.TIF,1969_PHT_BOX_01,1969,00,00,,,Asia,India,,,,,Babuji,Abhyasis,,Babuji with some abhyasis.,,,,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1969_PHT_0013_01,PHT4_AL_412_033.TIF,1969_PHT_BOX_01,1969,00,00,,,Asia,India,,,,,Babuji,Abhyasis,,Babuji with some abhyasis.,,,Approx.,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1968_PHT_0042_01,PHT4_AL_412_034.TIF,1968_PHT_BOX_01,1968,09,08,,,Asia,India,,,,,Babuji,"Dr KC Varadachari, CA Rajgopalachari and others",,Chairman concluding the conference. Dr KC Varadachari and  Babuji are sitting as guests.  CA Rajagopalachari was present at the meeting; not on the picture.,,,,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1973_PHT_0043_01,PHT4_AL_412_035.TIF,1973_PHT_BOX_01,1973,02,00,,,Asia,India,Tamil Nadu,Chennai,Lalaji centenary,Rajeshwari Kalyana Mandapam,Babuji,"Judje P.Ramakrishnan,Chariji,C.A.Rajagopalachari and abhyasis",,Chariji's father giving speech.,,,,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1977_PHT_0110_01,PHT4_AL_412_036.TIF,1977_PHT_BOX_02,1977,00,00,,,Europe,,,,,,Babuji,"Chariji,Andre Pore and abhyasis",,Group photo of abhyasis with Babuji,,,,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1976_PHT_0042_01,PHT4_AL_412_037.TIF,1976_PHT_BOX_01,1976,06,09,,,Europe,Italy,Rome,Vatican City,Place Saint Piere,,Babuji,"Chariji,Abhyasis",Visit to Europe,Group photo of overseas abhyasis with Babuji while visiting to Vatican city.,,,,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1968_PHT_0025_01,PHT4_AL_412_038.TIF,1968_PHT_BOX_01,1968,00,00,,,Asia,India,Tamil Nadu,Chennai,,,Babuji,"Suresh Chandra,P.R.Krishna,Narayanswamy",,Group photo of Babuji with abhyasis at Railway Station.,,,Approx.,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1960_PHT_0007_01,PHT4_AL_412_039.TIF,1960_PHT_BOX_01,1960,00,00,,,Asia,India,Uttar Pradesh,Shahjahanpur,,Babuji's house,Babuji,"Justice Chaturvedi,C.A.Rajagopalachari,Kasturi,J.R.Doraiswamy",,Group photo of Babuji with abhyasis at Shahjahanpur.,,,,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1972_PHT_0031_01,PHT4_AL_412_041.TIF,1972_PHT_BOX_01,1972,05,26,,,North America,USA,Connecticut,Stonington,,,Babuji,"John, Fred, Dr. Singh,",Visit to West in 1972,Babuji talking to overseas abhyasis.,,,,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1960_PHT_0002_01,PHT4_AL_412_042.TIF,1960_PHT_BOX_01,1960,00,00,,,Asia,India,Uttar Pradesh,Shahjahanpur,,,Babuji,"Justice Chaturvedi, Ishwar Sahaji & devram Chawda and abhyasis",,Group photo of Babuji with abhyasis at Shahjahanpur.,,,,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1975_PHT_0018_01,PHT4_AL_412_044.TIF,1975_PHT_BOX_01,1975,00,00,,,Asia,India,,,,,Babuji,Abhyasis,,Group photo of Babuji with abhyasis.,,,,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1975_PHT_0017_01,PHT4_AL_412_045.TIF,1975_PHT_BOX_01,1975,00,00,,,Asia,India,Uttar Pradesh,Fatehgarh,,Lalaji's Samadhi,Babuji,Justice Chaturvedi and abhyasis.,,"Babuji is at Lalaji's Samadhi,Fatehgarh.",,,,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1975_PHT_0019_01,PHT4_AL_412_046.TIF,1975_PHT_BOX_01,1975,00,00,,,Asia,India,Uttar Pradesh,Shahjahanpur,,Babuji's house,Babuji,Overseas abhyasi,,Babuji having hookah and sitting with overseas abhyasis.,,,,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1969_PHT_0005_01,PHT4_AL_412_047.TIF,1969_PHT_BOX_01,1969,00,00,,,Asia,India,Andhra Pradesh,Hyderabad,Hyderabad,Kuch Bhavan,Babuji,Abhyasis,,Babuji with abhyasis and children.,,,,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1972_PHT_0008_01,PHT4_AL_412_048.TIF,1972_PHT_BOX_01,1972,00,00,,,Europe,,,,,,Babuji,Overseas Abhyasis,Visit to West,Babuji taking rest and abhyasis around him.,,,,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1968_PHT_0021_01,PHT4_AL_412_051.TIF,1968_PHT_BOX_01,1968,12,24,,,Asia,India,Tamil Nadu,Chennai,,Bharat Heavy Electricals Limited,Babuji,"K.C.Vardachari ,Suresh Chandra andAbhyasis",Visit to Bharat Heavy Electricals Limited,Babuji in Meeting at Bharat Heavt Electricals Limited.,,,,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1978_PHT_0008_01,PHT4_AL_413_001.TIF,1978_PHT_BOX_01,1978,00,00,,,Asia,India,Uttar Pradesh,Shahjahanpur,Shahjahanpur,Babuji's house,Babuji,N S rao Ashram Manager & other,,Babuji enquiring about some work at His house with some people.,,,,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1978_PHT_0025_01,PHT4_AL_413_002.TIF,1978_PHT_BOX_01,1978,00,00,,,Asia,India,Uttar Pradesh,Shahjahanpur,Shahjahanpur,Babuji's house,Babuji,some abhyasi,,Photo of one abhyasi with Babuji.,,,,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1978_PHT_0024_01,PHT4_AL_413_003.TIF,1978_PHT_BOX_01,1978,00,00,,,Asia,India,Uttar Pradesh,Shahjahanpur,Shahjahanpur,Babuji's house,Babuji,Br. Gajanandji From Tinsukia & other abhyasi,,Babuji with some abhyasis.,,,,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1977_PHT_0101_01,PHT4_AL_413_004.TIF,1977_PHT_BOX_01,1977,04,13,,,Asia,Malaysia,Kaula Lampur,Penang,Penang,Penang,Babuji,some abhyasi,Babuji's Visit to Malaysia,Photo of one abhyasi with Babuji.,,,Approx.,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1977_PHT_0067_01,PHT4_AL_413_006.TIF,1977_PHT_BOX_01,1977,04,22,,,Asia,Singapore,,Singapore,Singapore Airport,Singapore Airport,Babuji,Chariji and Br. K V Reddy,Babuji's Visit to Singapore in 1977,Babuji smoking a cigar and chariji litting his cigar.,,,Approx.,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1977_PHT_0065_01,PHT4_AL_413_007.TIF,1977_PHT_BOX_01,1977,00,00,,,Asia,Singapore,,Singapore,,,Babuji,Tan Kee Leng and overseas Abhyasis,Babuji's Visit to Singapore in 1977,Babuji with some abhyasis.,,,Approx.,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1981_PHT_0026_01,PHT4_AL_413_008.TIF,1981_PHT_BOX_01,1981,05,05,,,Asia,Malaysia,,,,,Babuji,Others,Babuji's in flight from Malaysia to India,Babuji in a flight.,,,,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1977_PHT_0054_01,PHT4_AL_413_009.TIF,1977_PHT_BOX_01,1977,04,22,,,As,Singapore,,Singapore,,,Babuji,"K V reddy, Tan Kee Leng, Chariji, Balasubramanian and others",Babuji's Visit to Singapore in 1977,Babuji and Chariji with some abhyasis in the singapore Airport.,,,,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1976_PHT_0052_01,PHT4_AL_413_010.TIF,1976_PHT_BOX_01,1976,06,09,,,Europe,Italy,,Rome,Food & Agriculture Organization Headquarter,Food & Agriculture Organization Headquarter,Babuji,Chariji and Br Saravanamuttu,Babuji's visit to Italy during his Europe tour in 1976,Babuji and Chariji with Br. Saravanamuttu at a public meeting at Food & Agriculture Organization Headquarter Rome.,,,Approx.,HAT:yes,HAT:yes,HAT:yes,TBD:DP
1976_PHT_0032_01,PHT4_AL_413_011.TIF,1976_PHT_BOX_01,1976,00,00,,,Europe,Italy,,Rome,Vatican City,,Babuji,Abhyasis,Babuji's visit to Italy during his Europe tour in 1976,Babuji in a Church with some abhyasis.,,,,HAT:yes,HAT:yes,HAT:yes,TBD:DP
